"DateTime","close"
"2016-06-29 00:00:00",967
"2016-06-30 00:00:00",969
"2016-07-01 00:00:00",974.75
"2016-07-04 00:00:00",986.35
"2016-07-05 00:00:00",991.2
"2016-07-07 00:00:00",988.1
"2016-07-08 00:00:00",977.6
"2016-07-11 00:00:00",991.55
"2016-07-12 00:00:00",1003.4
"2016-07-13 00:00:00",1008
"2016-07-14 00:00:00",1004.2
"2016-07-15 00:00:00",1014.35
"2016-07-18 00:00:00",1002.9
"2016-07-19 00:00:00",1022.5
"2016-07-20 00:00:00",1022.75
"2016-07-21 00:00:00",1006.2
"2016-07-22 00:00:00",1015.9
"2016-07-25 00:00:00",1020.5
"2016-07-26 00:00:00",1022.25
"2016-07-27 00:00:00",1011.2
"2016-07-28 00:00:00",1024
"2016-07-29 00:00:00",1016.05
"2016-08-01 00:00:00",1009
"2016-08-02 00:00:00",1013
"2016-08-03 00:00:00",992.9
"2016-08-04 00:00:00",995.2
"2016-08-05 00:00:00",1018
"2016-08-08 00:00:00",1027.3
"2016-08-09 00:00:00",1029.9
"2016-08-10 00:00:00",1002.2
"2016-08-11 00:00:00",1014
"2016-08-12 00:00:00",1032.55
"2016-08-16 00:00:00",1023.65
"2016-08-17 00:00:00",1014
"2016-08-18 00:00:00",1018
"2016-08-19 00:00:00",1013.3
"2016-08-22 00:00:00",1010.05
"2016-08-23 00:00:00",1011.2
"2016-08-24 00:00:00",1021.25
"2016-08-25 00:00:00",1013.95
"2016-08-26 00:00:00",1026.6
"2016-08-29 00:00:00",1059.3
"2016-08-30 00:00:00",1064.75
"2016-08-31 00:00:00",1047.9
"2016-09-01 00:00:00",1028.05
"2016-09-02 00:00:00",1013
"2016-09-06 00:00:00",1021.7
"2016-09-07 00:00:00",1017
"2016-09-08 00:00:00",1034
"2016-09-09 00:00:00",1041.5
"2016-09-12 00:00:00",1046.95
"2016-09-14 00:00:00",1043
"2016-09-15 00:00:00",1064.8
"2016-09-16 00:00:00",1072.9
"2016-09-19 00:00:00",1083
"2016-09-20 00:00:00",1073.55
"2016-09-21 00:00:00",1070
"2016-09-22 00:00:00",1086.95
"2016-09-23 00:00:00",1101.6
"2016-09-26 00:00:00",1106.3
"2016-09-27 00:00:00",1110.9
"2016-09-28 00:00:00",1089
"2016-09-29 00:00:00",1074.55
"2016-09-30 00:00:00",1084.5
"2016-10-03 00:00:00",1090
"2016-10-04 00:00:00",1095
"2016-10-05 00:00:00",1090
"2016-10-06 00:00:00",1112
"2016-10-07 00:00:00",1106.95
"2016-10-10 00:00:00",1096
"2016-10-13 00:00:00",1058.5
"2016-10-14 00:00:00",1078.95
"2016-10-17 00:00:00",1060.4
"2016-10-18 00:00:00",1079.55
"2016-10-19 00:00:00",1087
"2016-10-20 00:00:00",1086.1
"2016-10-21 00:00:00",1065
"2016-10-24 00:00:00",1063.3
"2016-10-25 00:00:00",1063.5
"2016-10-26 00:00:00",1054.5
"2016-10-27 00:00:00",1050.5
"2016-10-28 00:00:00",1056
"2016-10-30 00:00:00",1049.55
"2016-11-01 00:00:00",1052
"2016-11-02 00:00:00",1026.4
"2016-11-03 00:00:00",1021.9
"2016-11-04 00:00:00",1006.55
"2016-11-07 00:00:00",1000
"2016-11-08 00:00:00",1003.9
"2016-11-09 00:00:00",1003
"2016-11-10 00:00:00",1008.05
"2016-11-11 00:00:00",998
"2016-11-15 00:00:00",982.85
"2016-11-16 00:00:00",982.05
"2016-11-17 00:00:00",977.05
"2016-11-18 00:00:00",986.4
"2016-11-21 00:00:00",993
"2016-11-22 00:00:00",1001.3
"2016-11-23 00:00:00",1007
"2016-11-24 00:00:00",992.4
"2016-11-25 00:00:00",993
"2016-11-28 00:00:00",986.5
"2016-11-29 00:00:00",997.95
"2016-11-30 00:00:00",988.15
"2016-12-01 00:00:00",996.5
"2016-12-02 00:00:00",995.6
"2016-12-05 00:00:00",993.05
"2016-12-06 00:00:00",1003.25
"2016-12-07 00:00:00",1001.85
"2016-12-08 00:00:00",1019.55
"2016-12-09 00:00:00",1028.95
"2016-12-12 00:00:00",1024.9
"2016-12-13 00:00:00",1039
"2016-12-14 00:00:00",1056.35
"2016-12-15 00:00:00",1051
"2016-12-16 00:00:00",1055.85
"2016-12-19 00:00:00",1060.55
"2016-12-20 00:00:00",1060
"2016-12-21 00:00:00",1063
"2016-12-22 00:00:00",1052
"2016-12-23 00:00:00",1059.9
"2016-12-26 00:00:00",1044.95
"2016-12-27 00:00:00",1064.85
"2016-12-28 00:00:00",1051.15
"2016-12-29 00:00:00",1064.05
"2016-12-30 00:00:00",1080.7
"2017-01-02 00:00:00",1086.7
"2017-01-03 00:00:00",1089
"2017-01-04 00:00:00",1067.15
"2017-01-05 00:00:00",1077
"2017-01-06 00:00:00",1073.95
"2017-01-09 00:00:00",1078
"2017-01-10 00:00:00",1088
"2017-01-11 00:00:00",1084.8
"2017-01-12 00:00:00",1080.45
"2017-01-13 00:00:00",1089.95
"2017-01-16 00:00:00",1076.7
"2017-01-17 00:00:00",1040
"2017-01-18 00:00:00",1031.95
"2017-01-19 00:00:00",1032.45
"2017-01-20 00:00:00",1025.7
"2017-01-23 00:00:00",1018.4
"2017-01-24 00:00:00",1027.9
"2017-01-25 00:00:00",1018.05
"2017-01-27 00:00:00",1028.15
"2017-01-30 00:00:00",1044.95
"2017-01-31 00:00:00",1045
"2017-02-01 00:00:00",1050
"2017-02-02 00:00:00",1045.55
"2017-02-03 00:00:00",1033.45
"2017-02-06 00:00:00",1040.7
"2017-02-07 00:00:00",1031.95
"2017-02-08 00:00:00",1022.7
"2017-02-09 00:00:00",1032.45
"2017-02-10 00:00:00",1030
"2017-02-13 00:00:00",1030
"2017-02-14 00:00:00",1048.1
"2017-02-15 00:00:00",1050.35
"2017-02-16 00:00:00",1065.95
"2017-02-17 00:00:00",1070.7
"2017-02-20 00:00:00",1075
"2017-02-21 00:00:00",1088.1
"2017-02-22 00:00:00",1209.8
"2017-02-23 00:00:00",1186.8
"2017-02-27 00:00:00",1237.55
"2017-02-28 00:00:00",1237.65
"2017-03-01 00:00:00",1231.55
"2017-03-02 00:00:00",1234.95
"2017-03-03 00:00:00",1258.6
"2017-03-06 00:00:00",1308
"2017-03-07 00:00:00",1306.35
"2017-03-08 00:00:00",1288.15
"2017-03-09 00:00:00",1285.4
"2017-03-10 00:00:00",1279.1
"2017-03-14 00:00:00",1288.25
"2017-03-15 00:00:00",1302
"2017-03-16 00:00:00",1296.8
"2017-03-17 00:00:00",1300.55
"2017-03-20 00:00:00",1280.95
"2017-03-21 00:00:00",1265.2
"2017-03-22 00:00:00",1260.45
"2017-03-23 00:00:00",1272
"2017-03-24 00:00:00",1284
"2017-03-27 00:00:00",1248.5
"2017-03-28 00:00:00",1246.3
"2017-03-29 00:00:00",1259.2
"2017-03-30 00:00:00",1267.6
"2017-03-31 00:00:00",1320.6
"2017-04-03 00:00:00",1373.25
"2017-04-05 00:00:00",1415.05
"2017-04-06 00:00:00",1434
"2017-04-07 00:00:00",1405.25
"2017-04-10 00:00:00",1384.75
"2017-04-11 00:00:00",1375.7
"2017-04-12 00:00:00",1355
"2017-04-13 00:00:00",1365.8
"2017-04-17 00:00:00",1391.45
"2017-04-18 00:00:00",1369
"2017-04-19 00:00:00",1369.95
"2017-04-20 00:00:00",1370.45
"2017-04-21 00:00:00",1405
"2017-04-24 00:00:00",1417.85
"2017-04-25 00:00:00",1431
"2017-04-26 00:00:00",1416.5
"2017-04-27 00:00:00",1409
"2017-04-28 00:00:00",1394.25
"2017-05-02 00:00:00",1372
"2017-05-03 00:00:00",1370.2
"2017-05-04 00:00:00",1361.6
"2017-05-05 00:00:00",1328.4
"2017-05-08 00:00:00",1320.1
"2017-05-09 00:00:00",1330
"2017-05-10 00:00:00",1359.2
"2017-05-11 00:00:00",1357
"2017-05-12 00:00:00",1349.9
"2017-05-15 00:00:00",1343.6
"2017-05-16 00:00:00",1356.2
"2017-05-17 00:00:00",1350
"2017-05-18 00:00:00",1327.45
"2017-05-19 00:00:00",1318.2
"2017-05-22 00:00:00",1326
"2017-05-23 00:00:00",1304.55
"2017-05-24 00:00:00",1299
"2017-05-25 00:00:00",1301.5
"2017-05-26 00:00:00",1339
"2017-05-29 00:00:00",1355.25
"2017-05-30 00:00:00",1360
"2017-05-31 00:00:00",1340
"2017-06-01 00:00:00",1329.85
"2017-06-02 00:00:00",1322.9
"2017-06-05 00:00:00",1330
"2017-06-06 00:00:00",1312.5
"2017-06-07 00:00:00",1339
"2017-06-08 00:00:00",1333.9
"2017-06-09 00:00:00",1332.95
"2017-06-12 00:00:00",1319
"2017-06-13 00:00:00",1312
"2017-06-14 00:00:00",1360
"2017-06-15 00:00:00",1377.35
"2017-06-16 00:00:00",1387.1
"2017-06-19 00:00:00",1407
"2017-06-20 00:00:00",1411.05
"2017-06-21 00:00:00",1427.75
"2017-06-22 00:00:00",1434.8
"2017-06-23 00:00:00",1432.1
"2017-06-27 00:00:00",1439.05
"2017-06-28 00:00:00",1399.8
"2017-06-29 00:00:00",1392.35
"2017-06-30 00:00:00",1383
"2017-07-03 00:00:00",1384
"2017-07-04 00:00:00",1422
"2017-07-05 00:00:00",1440.05
"2017-07-06 00:00:00",1442
"2017-07-07 00:00:00",1489.5
"2017-07-10 00:00:00",1491
"2017-07-11 00:00:00",1496.5
"2017-07-12 00:00:00",1511.25
"2017-07-13 00:00:00",1518.6
"2017-07-14 00:00:00",1533
"2017-07-17 00:00:00",1548.7
"2017-07-18 00:00:00",1520.5
"2017-07-19 00:00:00",1538
"2017-07-20 00:00:00",1526.1
"2017-07-21 00:00:00",1584
"2017-07-24 00:00:00",1619
"2017-07-25 00:00:00",1602.5
"2017-07-26 00:00:00",1621.15
"2017-07-27 00:00:00",1592.8
"2017-07-28 00:00:00",1594
"2017-07-31 00:00:00",1615.45
"2017-08-01 00:00:00",1605.8
"2017-08-02 00:00:00",1625.1
"2017-08-03 00:00:00",1654
"2017-08-04 00:00:00",1626.5
"2017-08-07 00:00:00",1618
"2017-08-08 00:00:00",1604.6
"2017-08-09 00:00:00",1595
"2017-08-10 00:00:00",1593.75
"2017-08-11 00:00:00",1545.5
"2017-08-14 00:00:00",1572.2
"2017-08-16 00:00:00",1576
"2017-08-17 00:00:00",1563
"2017-08-18 00:00:00",1576.25
"2017-08-21 00:00:00",1564.3
"2017-08-22 00:00:00",1560.1
"2017-08-23 00:00:00",1582.55
"2017-08-24 00:00:00",1570
"2017-08-28 00:00:00",1564.75
"2017-08-29 00:00:00",1532.05
"2017-08-30 00:00:00",1563.5
"2017-08-31 00:00:00",1595.4
"2017-09-01 00:00:00",1611.95
"2017-09-04 00:00:00",1615
"2017-09-05 00:00:00",1632.15
"2017-09-06 00:00:00",1644
"2017-09-07 00:00:00",816.6
"2017-09-08 00:00:00",816.95
"2017-09-11 00:00:00",819.5
"2017-09-12 00:00:00",824.5
"2017-09-13 00:00:00",853.4
"2017-09-14 00:00:00",844.2
"2017-09-15 00:00:00",842
"2017-09-18 00:00:00",845.2
"2017-09-19 00:00:00",839
"2017-09-20 00:00:00",848
"2017-09-21 00:00:00",842.95
"2017-09-22 00:00:00",816.95
"2017-09-25 00:00:00",821
"2017-09-26 00:00:00",819.2
"2017-09-27 00:00:00",798.4
"2017-09-28 00:00:00",786.25
"2017-09-29 00:00:00",781.2
"2017-10-03 00:00:00",799
"2017-10-04 00:00:00",824
"2017-10-05 00:00:00",824
"2017-10-06 00:00:00",838.2
"2017-10-09 00:00:00",829.25
"2017-10-10 00:00:00",842.25
"2017-10-11 00:00:00",839
"2017-10-12 00:00:00",875.6
"2017-10-13 00:00:00",877.35
"2017-10-16 00:00:00",877.5
"2017-10-17 00:00:00",874.8
"2017-10-18 00:00:00",916.4
"2017-10-19 00:00:00",904
"2017-10-23 00:00:00",940.1
"2017-10-24 00:00:00",936.2
"2017-10-25 00:00:00",939.3
"2017-10-26 00:00:00",945.3
"2017-10-27 00:00:00",930.95
"2017-10-30 00:00:00",945.35
"2017-10-31 00:00:00",944.05
"2017-11-01 00:00:00",952.35
"2017-11-02 00:00:00",946.8
"2017-11-03 00:00:00",945.95
"2017-11-06 00:00:00",931.35
"2017-11-07 00:00:00",906.5
"2017-11-08 00:00:00",889.5
"2017-11-09 00:00:00",902.9
"2017-11-10 00:00:00",884.9
"2017-11-13 00:00:00",874.9
"2017-11-14 00:00:00",887.5
"2017-11-15 00:00:00",883.25
"2017-11-16 00:00:00",905.25
"2017-11-17 00:00:00",913
"2017-11-20 00:00:00",919
"2017-11-21 00:00:00",932.05
"2017-11-22 00:00:00",934.1
"2017-11-23 00:00:00",949.7
"2017-11-24 00:00:00",951.25
"2017-11-27 00:00:00",952.5
"2017-11-28 00:00:00",942.4
"2017-11-29 00:00:00",943.45
"2017-11-30 00:00:00",922.5
"2017-12-01 00:00:00",909.5
"2017-12-04 00:00:00",902.6
"2017-12-05 00:00:00",914.3
"2017-12-06 00:00:00",929
"2017-12-07 00:00:00",932.45
"2017-12-08 00:00:00",921.3
"2017-12-11 00:00:00",916.5
"2017-12-12 00:00:00",917.75
"2017-12-13 00:00:00",914.75
"2017-12-14 00:00:00",924
"2017-12-15 00:00:00",921
"2017-12-18 00:00:00",922.45
"2017-12-19 00:00:00",926.85
"2017-12-20 00:00:00",918.75
"2017-12-21 00:00:00",913
"2017-12-22 00:00:00",919.8
"2017-12-26 00:00:00",936
"2017-12-27 00:00:00",923.25
"2017-12-28 00:00:00",922.6
"2017-12-29 00:00:00",920.1
"2018-01-01 00:00:00",909.5
"2018-01-02 00:00:00",911.5
"2018-01-03 00:00:00",915.5
"2018-01-04 00:00:00",920.5
"2018-01-05 00:00:00",923
"2018-01-08 00:00:00",926.6
"2018-01-09 00:00:00",940
"2018-01-10 00:00:00",941.5
"2018-01-11 00:00:00",936.9
"2018-01-12 00:00:00",946.6
"2018-01-15 00:00:00",947.6
"2018-01-16 00:00:00",923.8
"2018-01-17 00:00:00",924.1
"2018-01-18 00:00:00",922
"2018-01-19 00:00:00",934.2
"2018-01-22 00:00:00",970.2
"2018-01-23 00:00:00",982.05
"2018-01-24 00:00:00",967.95
"2018-01-25 00:00:00",963.95
"2018-01-29 00:00:00",963.7
"2018-01-30 00:00:00",950
"2018-01-31 00:00:00",962
"2018-02-01 00:00:00",945
"2018-02-02 00:00:00",901.9
"2018-02-05 00:00:00",907
"2018-02-06 00:00:00",893.4
"2018-02-07 00:00:00",892.45
"2018-02-08 00:00:00",906.2
"2018-02-09 00:00:00",899.95
"2018-02-12 00:00:00",914
"2018-02-14 00:00:00",929
"2018-02-15 00:00:00",936.1
"2018-02-16 00:00:00",920.45
"2018-02-19 00:00:00",928.3
"2018-02-20 00:00:00",919.9
"2018-02-21 00:00:00",929
"2018-02-22 00:00:00",921
"2018-02-23 00:00:00",934
"2018-02-26 00:00:00",938.75
"2018-02-27 00:00:00",951.5
"2018-02-28 00:00:00",951
"2018-03-01 00:00:00",948.05
"2018-03-05 00:00:00",922.65
"2018-03-06 00:00:00",908.65
"2018-03-07 00:00:00",892.4
"2018-03-08 00:00:00",911
"2018-03-09 00:00:00",915
"2018-03-12 00:00:00",931.95
"2018-03-13 00:00:00",934
"2018-03-14 00:00:00",931.55
"2018-03-15 00:00:00",911
"2018-03-16 00:00:00",904
"2018-03-19 00:00:00",895
"2018-03-20 00:00:00",892
"2018-03-21 00:00:00",896
"2018-03-22 00:00:00",908.9
"2018-03-23 00:00:00",892.5
"2018-03-26 00:00:00",901.5
"2018-03-27 00:00:00",898.3
"2018-03-28 00:00:00",881.6
"2018-04-02 00:00:00",892.95
"2018-04-03 00:00:00",901
"2018-04-04 00:00:00",893.25
"2018-04-05 00:00:00",908
"2018-04-06 00:00:00",911.95
"2018-04-09 00:00:00",915
"2018-04-10 00:00:00",915.5
"2018-04-11 00:00:00",931.75
"2018-04-12 00:00:00",927.1
"2018-04-13 00:00:00",939.85
"2018-04-16 00:00:00",938.1
"2018-04-17 00:00:00",945
"2018-04-18 00:00:00",937.7
"2018-04-19 00:00:00",942
"2018-04-20 00:00:00",930
"2018-04-23 00:00:00",935
"2018-04-24 00:00:00",971.6
"2018-04-25 00:00:00",972
"2018-04-26 00:00:00",973.15
"2018-04-27 00:00:00",996.5
"2018-04-30 00:00:00",963.5
"2018-05-02 00:00:00",974.8
"2018-05-03 00:00:00",962
"2018-05-04 00:00:00",953.6
"2018-05-07 00:00:00",971.9
"2018-05-08 00:00:00",966
"2018-05-09 00:00:00",976.2
"2018-05-10 00:00:00",979.15
"2018-05-11 00:00:00",986
"2018-05-14 00:00:00",984.95
"2018-05-15 00:00:00",978.55
"2018-05-16 00:00:00",954.4
"2018-05-17 00:00:00",944
"2018-05-18 00:00:00",934.5
"2018-05-21 00:00:00",934.8
"2018-05-22 00:00:00",927.1
"2018-05-23 00:00:00",913.8
"2018-05-24 00:00:00",917.95
"2018-05-25 00:00:00",922
"2018-05-28 00:00:00",919.95
"2018-05-29 00:00:00",916.9
"2018-05-30 00:00:00",915.8
"2018-05-31 00:00:00",920.3
"2018-06-01 00:00:00",928.6
"2018-06-04 00:00:00",941.5
"2018-06-05 00:00:00",948.9
"2018-06-06 00:00:00",954
"2018-06-07 00:00:00",970.85
"2018-06-08 00:00:00",983.1
"2018-06-11 00:00:00",980.05
"2018-06-12 00:00:00",999.4
"2018-06-13 00:00:00",1002.5
"2018-06-14 00:00:00",1007
"2018-06-15 00:00:00",1012.45
"2018-06-18 00:00:00",1014.1
"2018-06-19 00:00:00",995.6
"2018-06-20 00:00:00",1019.2
"2018-06-21 00:00:00",1031.6
"2018-06-22 00:00:00",1011.65
"2018-06-25 00:00:00",1005
"2018-06-26 00:00:00",978.3
"2018-06-27 00:00:00",963.7
"2018-06-28 00:00:00",948
"2018-06-29 00:00:00",973.2
"2018-07-02 00:00:00",960.05
"2018-07-03 00:00:00",972.2
"2018-07-04 00:00:00",991
"2018-07-05 00:00:00",964.65
"2018-07-06 00:00:00",977.5
"2018-07-09 00:00:00",996
"2018-07-10 00:00:00",1027.5
"2018-07-11 00:00:00",1040
"2018-07-12 00:00:00",1080.9
"2018-07-13 00:00:00",1101
"2018-07-16 00:00:00",1078.65
"2018-07-17 00:00:00",1094
"2018-07-18 00:00:00",1093.3
"2018-07-19 00:00:00",1114.35
"2018-07-20 00:00:00",1127.65
"2018-07-23 00:00:00",1120.5
"2018-07-24 00:00:00",1111
"2018-07-25 00:00:00",1112.65
"2018-07-26 00:00:00",1112.1
"2018-07-27 00:00:00",1128
"2018-07-30 00:00:00",1152
"2018-07-31 00:00:00",1184.15
"2018-08-01 00:00:00",1188.7
"2018-08-02 00:00:00",1169.1
"2018-08-03 00:00:00",1175.4
"2018-08-06 00:00:00",1194.45
"2018-08-07 00:00:00",1184.7
"2018-08-08 00:00:00",1220.8
"2018-08-09 00:00:00",1218.5
"2018-08-10 00:00:00",1204
"2018-08-13 00:00:00",1189.5
"2018-08-14 00:00:00",1211.9
"2018-08-16 00:00:00",1200
"2018-08-17 00:00:00",1202.65
"2018-08-20 00:00:00",1235.15
"2018-08-21 00:00:00",1246.7
"2018-08-23 00:00:00",1266.9
"2018-08-24 00:00:00",1277
"2018-08-27 00:00:00",1292
"2018-08-28 00:00:00",1322.5
"2018-08-29 00:00:00",1293.9
"2018-08-30 00:00:00",1277
"2018-08-31 00:00:00",1238.95
"2018-09-03 00:00:00",1228.1
"2018-09-04 00:00:00",1245.3
"2018-09-05 00:00:00",1226
"2018-09-06 00:00:00",1261
"2018-09-07 00:00:00",1277.05
"2018-09-10 00:00:00",1254.4
"2018-09-11 00:00:00",1236.5
"2018-09-12 00:00:00",1251.1
"2018-09-14 00:00:00",1252.55
"2018-09-17 00:00:00",1224
"2018-09-18 00:00:00",1215.4
"2018-09-19 00:00:00",1212.95
"2018-09-21 00:00:00",1216.2
"2018-09-24 00:00:00",1234.55
"2018-09-25 00:00:00",1229.75
"2018-09-26 00:00:00",1253.5
"2018-09-27 00:00:00",1252.05
"2018-09-28 00:00:00",1254.35
"2018-10-01 00:00:00",1235.6
"2018-10-03 00:00:00",1201.2
"2018-10-04 00:00:00",1108.5
"2018-10-05 00:00:00",1049
"2018-10-08 00:00:00",1110
"2018-10-09 00:00:00",1083
"2018-10-10 00:00:00",1103
"2018-10-11 00:00:00",1090
"2018-10-12 00:00:00",1125.5
"2018-10-15 00:00:00",1137.75
"2018-10-16 00:00:00",1166
"2018-10-17 00:00:00",1151
"2018-10-19 00:00:00",1100.3
"2018-10-22 00:00:00",1063.2
"2018-10-23 00:00:00",1061.7
"2018-10-24 00:00:00",1049
"2018-10-25 00:00:00",1037.8
"2018-10-26 00:00:00",1042.45
"2018-10-29 00:00:00",1089
"2018-10-30 00:00:00",1056.9
"2018-10-31 00:00:00",1058.2
"2018-11-01 00:00:00",1055
"2018-11-02 00:00:00",1074
"2018-11-05 00:00:00",1092
"2018-11-06 00:00:00",1101.75
"2018-11-07 00:00:00",1111.4
"2018-11-09 00:00:00",1093
"2018-11-12 00:00:00",1076
"2018-11-13 00:00:00",1097.85
"2018-11-14 00:00:00",1099
"2018-11-15 00:00:00",1094.7
"2018-11-16 00:00:00",1125
"2018-11-19 00:00:00",1149.65
"2018-11-20 00:00:00",1137
"2018-11-21 00:00:00",1113.25
"2018-11-22 00:00:00",1100.1
"2018-11-26 00:00:00",1109.75
"2018-11-27 00:00:00",1128.6
"2018-11-28 00:00:00",1151.45
"2018-11-29 00:00:00",1167.8
"2018-11-30 00:00:00",1167.1
"2018-12-03 00:00:00",1158
"2018-12-04 00:00:00",1153.1
"2018-12-05 00:00:00",1158.15
"2018-12-06 00:00:00",1119.05
"2018-12-07 00:00:00",1133.2
"2018-12-10 00:00:00",1085
"2018-12-11 00:00:00",1098
"2018-12-12 00:00:00",1110.9
"2018-12-13 00:00:00",1105.75
"2018-12-14 00:00:00",1110
"2018-12-17 00:00:00",1131.65
"2018-12-18 00:00:00",1137.75
"2018-12-19 00:00:00",1134.85
"2018-12-20 00:00:00",1129.9
"2018-12-21 00:00:00",1098
"2018-12-24 00:00:00",1089.3
"2018-12-26 00:00:00",1099.7
"2018-12-27 00:00:00",1118.1
"2018-12-28 00:00:00",1125.65
"2018-12-31 00:00:00",1125.25
"2019-01-01 00:00:00",1120.5
"2019-01-02 00:00:00",1104.35
"2019-01-03 00:00:00",1090.3
"2019-01-04 00:00:00",1099.6
"2019-01-07 00:00:00",1104.9
"2019-01-08 00:00:00",1101
"2019-01-09 00:00:00",1109.25
"2019-01-10 00:00:00",1107.6
"2019-01-11 00:00:00",1095.5
"2019-01-14 00:00:00",1099
"2019-01-15 00:00:00",1130.95
"2019-01-16 00:00:00",1136.5
"2019-01-17 00:00:00",1133
"2019-01-18 00:00:00",1185.8
"2019-01-21 00:00:00",1235
"2019-01-22 00:00:00",1232
"2019-01-23 00:00:00",1224.45
"2019-01-24 00:00:00",1249
"2019-01-25 00:00:00",1247.1
"2019-01-28 00:00:00",1230.5
"2019-01-29 00:00:00",1214.9
"2019-01-30 00:00:00",1195.75
"2019-01-31 00:00:00",1225.2
"2019-02-01 00:00:00",1253.1
"2019-02-04 00:00:00",1289.5
"2019-02-05 00:00:00",1288
"2019-02-06 00:00:00",1310.55
"2019-02-07 00:00:00",1288
"2019-02-08 00:00:00",1277.8
"2019-02-11 00:00:00",1254.5
"2019-02-12 00:00:00",1255.5
"2019-02-13 00:00:00",1238.3
"2019-02-14 00:00:00",1229.1
"2019-02-15 00:00:00",1248.1
"2019-02-18 00:00:00",1215.65
"2019-02-19 00:00:00",1215.6
"2019-02-20 00:00:00",1235.55
"2019-02-21 00:00:00",1247.3
"2019-02-22 00:00:00",1231.7
"2019-02-25 00:00:00",1231.3
"2019-02-26 00:00:00",1220.2
"2019-02-27 00:00:00",1220.65
"2019-02-28 00:00:00",1232
"2019-03-01 00:00:00",1225
"2019-03-05 00:00:00",1237.45
"2019-03-06 00:00:00",1262
"2019-03-07 00:00:00",1270
"2019-03-08 00:00:00",1266.9
"2019-03-11 00:00:00",1309.55
"2019-03-12 00:00:00",1330.85
"2019-03-13 00:00:00",1349
"2019-03-14 00:00:00",1339.5
"2019-03-15 00:00:00",1323.75
"2019-03-18 00:00:00",1356.5
